Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,Cluster
3607,6.4,0.23,0.35,10.3,42.0,54.0,140.0,0.9967,3.23,0.47,9.2,0,6
4043,5.8,0.28,0.3,3.9,26.0,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,1,7
624,7.5,0.32,0.49,1.7,31.0,44.0,109.0,0.9906,3.07,0.46,12.5,1,7
465,6.3,0.21,0.29,11.7,48.0,49.0,147.0,0.99482,3.22,0.38,10.8,0,6
3862,6.0,0.26,0.5,2.2,48.0,59.0,153.0,0.9928,3.08,0.61,9.8,0,6
1602,7.3,0.28,0.36,12.7,0.04,38.0,140.0,998.0,3.3,0.79,9.6,1,1
343,8.4,0.3,0.25,17.75,47.0,25.0,218.0,1.00016,2.98,0.66,9.1,0,5
1934,6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.52,10.5,0,6
3133,7.4,0.16,0.49,1.2,55.0,18.0,150.0,0.9917,3.23,0.47,11.2,1,6
3630,6.0,0.3,0.33,2.1,42.0,31.0,127.0,0.98964,3.32,0.42,12.5,1,7
2625,4.7,145.0,0.29,1.0,42.0,35.0,90.0,0.9908,3.76,0.49,11.3,1,4
2909,7.5,0.21,0.68,10.9,45.0,38.0,133.0,0.9978,3.0,0.36,8.7,0,7
2718,7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,1,6
3077,7.5,0.19,0.34,2.6,37.0,33.0,125.0,0.9923,3.1,0.49,11.1,1,7
2133,7.2,0.28,0.26,12.5,46.0,48.0,179.0,0.9975,3.1,0.52,9.0,1,6
1906,7.1,0.3,0.49,1.6,45.0,31.0,100.0,0.9942,3.4,0.59,10.2,0,0
1190,7.6,0.27,0.33,2.0,59.0,19.0,175.0,0.9944,3.22,0.56,9.9,0,6
1874,5.8,415.0,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,0,3
405,6.5,0.18,0.26,1.4,41.0,40.0,141.0,0.9941,3.34,0.72,9.5,1,7
4433,7.4,0.29,0.29,1.6,45.0,53.0,180.0,0.9936,3.34,0.68,10.5,1,6
3287,6.8,0.3,0.33,12.8,41.0,60.0,168.0,0.99659,3.1,0.56,9.8,0,6
4223,7.1,0.44,0.27,8.4,57.0,60.0,160.0,0.9925700000000001,3.16,0.36,11.8,1,6
4597,6.6,0.18,0.26,17.3,51.0,17.0,149.0,0.9984,3.0,0.43,9.4,1,6
2770,5.3,0.2,0.31,3.6,36.0,22.0,91.0,0.9927799999999999,3.41,0.5,9.8,1,0
2873,6.4,0.3,0.16,7.5,0.05,55.0,191.0,0.9959,3.17,0.49,9.0,0,5
1298,5.9,0.24,0.34,2.0,37.0,40.0,108.0,0.9894799999999999,3.19,0.5,12.3,1,7
2032,5.8,0.15,0.49,1.1,48.0,21.0,98.0,0.9929,3.19,0.48,9.2,0,0
1729,6.9,0.46,0.2,0.9,54.0,5.0,126.0,992.0,3.1,0.42,10.4,1,1
2209,8.2,0.22,0.49,9.6,37.0,53.0,154.0,0.9951,3.02,0.33,10.6,1,6
1446,6.7,0.3,0.29,2.8,25.0,37.0,107.0,0.99159,3.31,0.63,11.3,1,7
1156,6.6,0.42,0.33,2.8,34.0,15.0,85.0,0.99,3.28,0.51,13.4,1,0
4130,8.4,0.18,0.42,5.1,36.0,7.0,77.0,0.9939,3.16,0.52,11.7,0,0
164,6.9,0.19,0.28,3.0,54.0,33.0,99.0,0.9924,3.16,0.4,10.8,1,0
1657,6.1,0.55,0.15,9.8,31.0,19.0,125.0,0.9957,3.36,0.47,10.2,1,7
3250,8.1,0.28,0.34,1.3,35.0,11.0,126.0,0.9923200000000001,3.14,0.5,9.8,1,7
4337,5.9,0.2,0.4,1.3,47.0,23.0,92.0,0.9923200000000001,3.2,0.45,10.0,1,0
4351,7.0,0.15,0.28,14.7,51.0,29.0,149.0,0.99792,2.96,0.39,9.0,1,6
4080,6.4,0.14,0.28,7.9,57.0,21.0,82.0,0.99425,3.26,0.36,10.0,1,0
4008,6.7,0.48,0.32,1.4,21.0,22.0,121.0,0.9889,3.15,0.53,12.7,1,7
2129,7.0,0.26,0.46,15.55,37.0,61.0,171.0,0.9986,2.94,0.35,8.8,1,6
2665,7.3,0.25,0.42,14.2,41.0,57.0,182.0,0.9996,3.29,0.75,9.1,1,6
1375,6.6,0.26,0.28,9.4,28.0,13.0,121.0,0.99254,3.17,0.34,12.1,1,7
2814,6.9,0.17,0.22,4.6,64.0,55.0,152.0,0.9952,3.29,0.37,9.3,1,6
2602,6.3,0.22,0.34,1.2,36.0,32.0,96.0,0.98961,3.06,0.74,11.6,1,0
2845,9.6,0.29,0.46,1.45,39.0,77.5,223.0,0.9944,2.92,0.46,9.5,1,5
4176,6.9,0.19,0.49,6.6,36.0,49.0,172.0,0.9932,3.2,0.27,11.5,1,6
77,7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.9953,3.13,0.51,12.0,1,6
3320,8.1,0.2,0.3,1.3,36.0,7.0,49.0,0.9924200000000001,2.99,0.73,10.3,0,0
1044,6.9,0.45,0.27,4.7,35.0,17.0,80.0,0.9905799999999999,3.12,0.36,12.5,1,0
763,6.4,0.27,0.19,1.9,85.0,21.0,196.0,0.99516,3.49,0.64,9.5,0,5
2261,5.6,0.19,0.31,,27.0,11.0,100.0,0.98964,3.46,0.4,13.2,1,0
1551,6.8,0.22,0.41,6.7,34.0,39.0,116.0,0.99245,3.18,0.46,11.5,1,7
1738,6.3,0.13,0.42,1.1,43.0,63.0,146.0,0.99066,3.13,0.72,11.2,1,6
976,8.2,0.2,0.38,3.5,53.0,41.0,174.0,0.99306,3.22,0.41,11.6,0,6
3904,7.0,0.36,0.3,5.0,0.04,40.0,143.0,0.9917299999999999,3.33,0.42,12.2,1,7
4142,7.6,0.22,0.28,12.0,56.0,68.0,143.0,0.9983,2.99,0.3,9.2,1,6
4482,6.7,0.27,0.25,8.0,53.0,54.0,202.0,0.9961,3.22,0.43,9.3,0,5
4526,6.3,0.32,0.32,1.5,37.0,12.0,76.0,0.98993,3.3,0.46,12.3,1,0
1163,6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,1,7
3533,6.0,0.27,0.15,1.5,56.0,35.0,128.0,0.9936,3.12,0.45,8.8,0,7
4252,5.8,0.32,0.38,4.75,33.0,23.0,94.0,991.0,3.42,0.42,11.8,1,1
181,7.2,0.58,0.27,5.8,32.0,40.0,118.0,0.9908799999999999,3.17,0.53,13.0,1,7
1073,6.5,0.43,0.28,11.25,32.0,31.0,87.0,0.9922,3.02,0.38,12.4,1,0
2713,5.7,0.2,0.24,13.8,47.0,44.0,112.0,0.9983700000000001,2.97,0.66,8.8,1,7
2061,6.5,0.28,0.35,15.4,42.0,55.0,195.0,0.9978,3.23,0.5,9.6,1,5
620,6.8,0.53,0.35,3.8,34.0,26.0,109.0,0.9906,3.26,0.57,12.7,1,7
3264,6.3,0.27,0.25,5.8,38.0,52.0,155.0,995.0,3.28,0.38,9.4,1,1
1117,6.4,0.27,0.49,7.3,46.0,53.0,206.0,0.9956,3.24,0.43,9.2,1,5
2078,6.5,0.22,0.34,12.0,53.0,55.0,177.0,0.9983,3.52,0.44,9.9,1,6
1413,7.1,0.33,0.64,13.2,56.0,12.0,105.0,0.9972,3.05,0.39,9.2,0,0
294,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,1,6
1291,7.0,0.12,0.29,10.3,39.0,41.0,98.0,0.99564,3.19,0.38,9.8,1,0
3771,6.0,0.28,0.24,17.8,47.0,42.0,111.0,0.9989600000000001,3.1,0.45,8.9,1,7
3783,7.6,0.23,0.26,15.3,67.0,32.0,166.0,0.9986,3.03,0.44,9.2,0,6
2895,7.0,0.22,0.24,11.0,41.0,75.0,167.0,0.99508,2.98,0.56,10.5,1,6
3825,7.4,0.19,0.49,9.3,0.03,26.0,132.0,994.0,2.99,0.32,11.0,1,1
2072,6.8,0.18,0.3,12.8,62.0,19.0,171.0,0.99808,3.0,0.52,9.0,1,6
1713,6.8,0.64,0.08,9.7,62.0,26.0,142.0,0.9972,3.37,0.46,8.9,0,6
912,6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,0,0
2067,7.4,0.13,0.39,4.7,42.0,36.0,137.0,995.0,3.36,0.56,10.3,1,1
751,6.1,0.6,0.0,1.3,42.0,24.0,79.0,0.9937,3.31,0.38,9.4,0,0
4610,7.4,0.25,0.28,7.25,28.0,14.0,78.0,0.9923799999999999,2.94,0.37,11.5,1,0
7,6.8,0.18,0.3,12.8,62.0,19.0,171.0,0.99808,3.0,0.52,9.0,1,6
1025,5.9,0.48,0.3,1.5,37.0,19.0,78.0,0.9905700000000001,3.47,0.42,11.9,1,0
1719,7.0,0.13,0.37,12.85,42.0,36.0,105.0,0.9958100000000001,3.05,0.55,10.7,1,7
2988,6.9,0.41,0.33,10.1,43.0,28.0,152.0,0.9968,3.2,0.52,9.4,0,6
4155,8.6,0.23,0.4,4.2,35.0,17.0,109.0,0.9947,3.14,0.53,9.7,0,7
2609,6.5,0.2,0.33,1.5,39.0,36.0,110.0,0.99008,3.22,0.65,12.0,1,7
1744,7.3,0.26,0.53,12.7,47.0,60.5,156.0,0.9984,3.06,0.45,9.1,1,6
3329,8.8,0.39,0.35,1.8,96.0,22.0,80.0,0.99016,2.95,0.54,12.6,1,0
2451,7.6,0.2,0.31,1.4,47.0,41.0,142.0,0.9934,3.43,0.53,10.1,1,6
1588,6.9,0.41,0.22,4.2,31.0,10.0,102.0,993.0,3.0,0.86,11.6,0,1
823,5.2,0.16,0.34,0.8,29.0,26.0,77.0,0.99155,3.25,0.51,10.1,1,0
4181,6.6,545.0,0.04,2.5,31.0,48.0,111.0,0.9906,3.14,0.32,11.9,0,2
2007,6.7,0.31,0.32,14.5,38.0,6.0,79.0,0.9941200000000001,3.14,0.34,12.5,0,0
2305,7.9,0.29,0.31,7.35,34.0,37.0,154.0,0.9938,3.06,0.31,10.8,0,6
2756,6.2,0.32,0.24,4.1,51.0,34.0,149.0,0.99306,3.36,0.52,11.0,0,6
2802,6.5,0.15,0.44,12.6,52.0,65.0,158.0,0.9968799999999999,3.26,0.7,10.3,1,6
1704,5.0,0.27,0.32,4.5,32.0,58.0,178.0,0.98956,3.45,0.31,12.6,1,6
1009,6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,1,7
3209,8.6,0.23,0.46,1.0,54.0,9.0,72.0,0.9941,2.95,0.49,9.1,1,0
4039,6.3,0.2,0.19,12.3,48.0,54.0,145.0,0.9966799999999999,3.16,0.42,9.3,1,6
1749,6.4,0.25,0.32,11.3,38.0,69.0,192.0,0.9957299999999999,3.14,0.5,10.2,1,5
3346,7.3,0.22,0.4,14.75,42.0,44.5,129.5,0.9998,3.36,0.41,9.1,1,7
2387,6.9,0.3,0.33,4.1,35.0,26.0,155.0,0.9925,3.25,0.79,12.3,1,6
3704,6.6,0.15,0.34,5.1,55.0,34.0,125.0,0.9942,3.36,0.42,9.6,0,7
3700,6.5,0.43,0.28,11.25,32.0,31.0,87.0,0.9922,3.02,0.38,12.4,1,0
3302,6.4,0.23,0.37,7.9,0.05,60.0,150.0,0.9948799999999999,2.86,0.49,9.3,1,6
4599,7.2,0.27,0.74,12.5,37.0,47.0,156.0,0.9981,3.04,0.44,8.7,0,6
3268,5.8,0.27,0.26,3.5,71.0,26.0,69.0,0.9899399999999999,3.1,0.38,11.5,1,0
1853,7.0,0.22,0.26,9.2,27.0,37.0,122.0,0.9922799999999999,3.06,0.34,12.5,1,7
3946,6.1,0.19,0.37,2.6,41.0,24.0,99.0,0.9915299999999999,3.18,0.5,10.9,1,0
805,6.4,0.4,0.19,3.2,33.0,28.0,124.0,0.9904,3.22,0.54,12.7,1,7
3475,5.4,0.46,0.15,2.1,26.0,29.0,130.0,0.9895299999999999,3.39,0.77,13.4,1,7
1840,6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.9967799999999999,3.11,0.38,10.6,0,7
4035,6.3,0.28,0.29,6.8,51.0,40.0,143.0,0.99374,3.43,0.59,11.0,1,6
4398,6.6,0.28,0.36,1.7,38.0,22.0,101.0,0.9912,3.29,0.57,11.6,1,0
4430,7.3,0.21,0.49,1.8,38.0,44.0,152.0,0.9912,3.32,0.44,12.6,1,6
3596,8.5,0.3,0.28,3.1,54.0,54.0,174.0,0.9954299999999999,3.21,0.43,9.4,1,6
741,6.3,0.17,0.23,5.7,48.0,44.0,147.0,0.99382,3.08,0.54,10.0,0,6
1975,7.3,0.4,0.28,6.5,37.0,26.0,97.0,0.9914799999999999,3.16,0.58,12.6,1,0
3306,7.2,0.23,0.39,1.5,53.0,26.0,106.0,0.99166,3.18,0.47,11.1,1,7
2819,6.7,0.54,0.27,7.1,49.0,8.0,178.0,0.9950200000000001,3.16,0.38,9.4,0,6
1343,6.3,0.23,0.22,17.45,54.0,42.0,151.0,0.9985299999999999,3.12,0.6,9.3,1,6
1598,6.9,0.28,0.27,2.1,36.0,42.0,121.0,0.9926,3.42,0.49,10.8,1,7
1731,5.9,0.37,0.32,1.6,29.0,41.0,102.0,0.98916,3.41,0.55,12.7,1,7
4432,7.0,0.36,0.25,5.7,15.0,14.0,73.0,0.9896299999999999,2.82,0.59,13.2,1,0
3752,6.7,0.23,0.42,11.2,47.0,52.0,171.0,0.9975799999999999,3.54,0.74,10.4,0,6
1694,5.5,0.15,0.32,14.0,31.0,16.0,99.0,0.9943700000000001,3.26,0.38,11.5,1,0
654,7.6,0.31,0.27,5.8,36.0,23.0,109.0,0.9939899999999999,3.34,0.54,11.0,1,7
1594,8.5,0.17,0.31,1.0,24.0,13.0,91.0,993.0,2.79,0.37,10.1,0,1
2857,6.3,0.19,0.32,2.8,46.0,18.0,80.0,0.9904299999999999,2.92,0.47,11.05,1,0
1401,6.6,0.27,0.33,1.4,42.0,24.0,183.0,0.99215,3.29,0.46,10.7,0,6
1952,9.2,0.34,0.54,17.3,0.06,46.0,235.0,1.0018200000000002,3.08,0.61,8.8,1,5
4609,8.0,0.45,0.28,10.8,51.0,25.0,157.0,0.9957,3.06,0.47,11.4,1,6
1145,6.2,0.3,0.17,2.8,0.04,24.0,125.0,0.9939,3.01,0.46,9.0,0,7
1985,5.5,0.62,0.33,1.7,37.0,24.0,118.0,0.9875799999999999,3.15,0.39,13.55,1,7
2428,7.2,0.25,0.19,8.0,44.0,51.0,172.0,0.9964,3.16,0.44,9.2,0,6
2050,7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4,0,7
2490,6.0,0.36,0.32,1.1,53.0,26.0,173.0,0.9941399999999999,3.38,0.54,8.8,0,6
4632,5.9,0.22,0.3,1.3,52.0,42.0,86.0,0.99069,3.31,0.47,11.55,1,0
3464,5.8,0.36,0.38,0.9,37.0,3.0,75.0,0.9904,3.28,0.34,11.4,0,0
1844,6.2,0.45,0.73,7.2,99.0,47.0,202.0,0.99582,3.21,0.43,9.2,0,5
2087,5.9,415.0,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,0,3
1142,6.9,0.21,0.49,1.4,41.0,15.0,164.0,0.9927,3.25,0.63,11.0,0,6
4230,6.0,0.28,0.49,6.8,48.0,61.0,222.0,0.9953,3.19,0.47,9.3,0,5
359,7.1,0.25,0.49,3.0,0.03,30.0,96.0,0.9903,3.13,0.39,12.3,1,0
4046,5.4,0.33,0.31,4.0,0.03,27.0,108.0,0.99031,3.3,0.43,12.2,1,7
812,6.5,0.37,0.33,3.5,36.0,23.0,92.0,0.99136,3.18,0.38,11.2,1,0
3757,7.6,0.23,0.34,1.6,43.0,24.0,129.0,0.99305,3.12,0.7,10.4,0,7
499,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.99,0.44,11.4,1,0
2509,6.2,0.3,0.28,1.6,36.0,28.0,106.0,0.988245,3.14,0.41,13.3,1,7
2752,5.9,0.34,0.25,2.0,42.0,12.0,110.0,0.99034,3.02,0.54,11.4,1,7
2105,5.8,0.28,0.3,3.9,26.0,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,1,7
777,7.0,0.14,0.41,0.9,37.0,22.0,95.0,0.9914,3.25,0.43,10.9,1,0
1361,7.5,0.42,0.19,6.9,41.0,62.0,150.0,0.99508,3.23,0.37,10.0,1,6
1093,7.4,155.0,0.34,2.3,45.0,73.5,214.0,0.9934,3.18,0.61,9.9,1,4
2950,6.3,0.34,0.19,5.8,41.0,22.0,145.0,0.9943,3.15,0.63,9.9,0,7
3442,7.2,0.47,0.16,5.9,48.0,14.0,125.0,0.9942799999999999,3.09,0.49,9.8,0,7
3850,6.6,0.2,0.32,1.1,39.0,25.0,78.0,0.9926,3.39,0.54,10.2,1,0
3616,7.5,0.23,0.36,7.0,36.0,43.0,161.0,0.9938,3.04,0.32,11.0,0,6
2101,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1,7
1650,6.8,0.28,0.44,9.3,31.0,35.0,137.0,0.9946,3.16,0.36,10.4,1,7
2888,6.3,0.3,0.48,7.4,53.0,34.0,149.0,0.99472,3.18,0.53,9.8,0,6
1509,7.8,0.43,0.49,13.0,33.0,37.0,158.0,0.9955,3.14,0.35,11.3,1,6
4267,7.8,0.25,0.37,1.0,43.0,10.0,80.0,0.9912799999999999,3.08,0.38,11.4,0,0
3152,5.8,0.23,0.21,1.5,44.0,21.0,110.0,0.9913799999999999,3.3,0.57,11.0,1,7
4587,6.8,0.25,0.3,11.8,43.0,53.0,133.0,0.99524,3.03,0.58,10.4,1,7
4528,7.6,0.17,0.36,4.5,42.0,26.0,102.0,0.9942700000000001,3.09,0.47,9.5,0,0
977,6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.9990399999999999,3.06,0.5,9.2,0,7
3093,6.2,0.27,0.47,1.2,146.0,28.0,105.0,0.99224,3.23,0.51,10.1,0,9
79,7.2,0.21,0.33,3.0,36.0,35.0,132.0,0.9928,3.25,0.4,11.0,1,7
1763,7.2,0.34,0.34,12.6,48.0,7.0,41.0,0.9942,3.19,0.4,11.7,0,0
3584,6.2,0.31,0.23,3.3,52.0,34.0,113.0,0.99429,3.16,0.48,8.4,0,7
3698,6.8,0.26,0.29,16.95,56.0,48.0,179.0,0.9998,3.45,0.4,9.6,0,6
1283,6.4,0.69,0.09,7.6,44.0,34.0,144.0,0.9948,3.26,0.38,10.1,1,6
4383,6.6,0.3,0.24,1.2,34.0,17.0,121.0,0.9933,3.13,0.36,9.2,0,7
3608,5.4,0.22,0.29,1.2,45.0,69.0,152.0,0.9917799999999999,3.76,0.63,11.0,1,6
3007,7.0,0.32,0.31,6.4,31.0,38.0,115.0,0.99235,3.38,0.58,12.2,1,7
4125,7.2,0.3,0.3,8.1,,40.0,188.0,0.9965200000000001,3.15,0.49,9.1,1,6
3751,8.1,0.28,0.49,1.0,0.04,32.0,148.0,0.9936,3.13,0.41,10.0,1,7
1188,5.2,155.0,0.33,1.6,28.0,13.0,59.0,0.98975,3.3,0.84,11.9,1,4
1259,7.6,0.38,0.28,4.2,29.0,7.0,112.0,0.9906,3.0,0.41,12.6,1,7
3300,6.7,0.16,0.37,1.3,36.0,45.0,125.0,0.98964,3.19,0.51,12.4,1,7
3406,5.6,0.26,0.26,5.7,31.0,12.0,80.0,0.9923,3.25,0.38,10.8,0,0
668,7.1,0.17,0.38,7.4,52.0,49.0,182.0,0.9958,3.35,0.52,9.6,1,6
462,8.8,0.34,0.33,9.7,36.0,46.0,172.0,0.9966,3.08,0.4,10.2,0,6
232,7.3,0.18,0.31,17.3,55.0,32.0,197.0,1.0002,3.13,0.46,9.0,1,5
2564,7.2,0.26,0.32,10.4,62.0,23.0,114.0,0.9966,3.23,0.49,10.5,0,7
559,6.2,0.25,0.44,15.8,57.0,39.0,167.0,0.9980399999999999,3.14,0.51,9.2,0,6
1795,9.6,0.23,0.4,1.5,44.0,19.0,135.0,0.9937,2.96,0.49,10.9,0,7
1336,7.3,0.25,0.29,7.5,49.0,38.0,158.0,0.9965,3.43,0.38,9.6,0,6
1688,6.6,0.25,0.36,8.1,45.0,54.0,180.0,0.9958,3.08,0.42,9.2,0,6
3858,6.9,0.4,0.17,12.9,33.0,59.0,186.0,0.99754,3.08,0.49,9.4,0,5
3382,8.4,0.24,0.49,7.4,39.0,46.0,108.0,0.9934,3.03,0.33,11.9,1,7
511,8.7,0.24,0.35,0.6,42.0,11.0,71.0,0.9926,3.08,0.38,10.6,0,0
2281,6.8,0.15,0.41,12.9,44.0,79.5,183.0,0.9974200000000001,3.24,0.78,10.2,1,5
2557,5.0,0.35,0.25,7.8,31.0,24.0,116.0,0.99241,3.39,0.4,11.3,1,7
2608,7.0,0.21,0.28,8.6,45.0,37.0,221.0,0.9954,3.25,0.54,10.4,1,5
231,6.6,0.41,0.31,1.6,42.0,18.0,101.0,0.99195,3.13,0.41,10.5,0,0
3800,5.1,0.33,0.22,1.6,27.0,18.0,89.0,0.9893,3.51,0.38,12.5,1,0
2549,6.6,0.2,0.14,4.4,184.0,35.0,168.0,0.9939600000000001,2.93,0.45,9.4,1,9
3143,6.9,0.37,0.23,9.5,57.0,54.0,166.0,0.9956799999999999,3.23,0.42,10.0,0,6
3411,7.0,0.22,0.26,2.8,36.0,44.0,132.0,0.9907799999999999,3.34,0.41,12.0,1,7
3069,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1,7
1338,7.0,0.23,0.33,1.0,43.0,46.0,110.0,0.99118,3.04,0.65,10.8,1,7
1264,7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,1,6
3954,7.4,0.26,0.37,9.4,47.0,42.0,147.0,0.9982,3.46,0.72,10.0,0,6
3970,7.8,0.25,0.34,13.7,44.0,66.0,184.0,0.99976,3.22,0.75,8.9,0,5
2250,6.7,0.5,0.63,13.4,78.0,81.0,238.0,0.9988,3.08,0.44,9.2,0,5
1543,8.0,0.18,0.37,1.3,0.04,15.0,96.0,0.9912,3.06,0.61,12.1,1,0
721,6.1,0.17,0.27,1.5,56.0,45.0,135.0,0.9924,3.2,0.43,10.2,1,7
3097,6.8,0.37,0.67,1.5,175.0,16.0,98.0,0.99244,3.06,0.56,10.3,1,9
1670,7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1,7
3989,6.8,0.18,0.24,9.8,58.0,64.0,188.0,0.9952,3.13,0.51,10.6,1,5
4509,6.7,0.14,0.46,1.6,36.0,15.0,92.0,0.99264,3.37,0.49,10.9,0,0
4652,6.2,0.36,0.14,8.9,36.0,38.0,155.0,0.9962200000000001,3.27,0.5,9.4,0,6
2864,6.4,0.32,0.5,10.7,47.0,57.0,206.0,0.9968,3.08,0.6,9.4,0,5
3020,6.1,0.2,0.17,1.6,48.0,46.0,129.0,991.0,3.3,0.43,11.4,1,1
2161,6.2,0.36,0.27,3.2,32.0,13.0,73.0,0.9894200000000001,2.9,0.69,12.6,1,0
850,7.2,0.31,0.46,5.0,0.04,3.0,29.0,0.9906,3.04,0.53,12.5,0,0
3943,8.0,0.42,0.36,5.0,37.0,34.0,101.0,992.0,3.13,0.57,12.3,1,1
3243,6.8,0.11,0.27,8.6,44.0,45.0,104.0,0.99454,3.2,0.37,9.9,1,7
3669,6.4,475.0,0.06,1.0,0.03,9.0,131.0,0.9904,2.97,0.29,10.8,0,3
1843,6.9,0.58,0.58,8.2,32.0,29.0,169.0,0.99275,3.28,0.44,12.2,1,6
3335,7.6,0.29,0.26,6.5,42.0,32.0,160.0,0.9944,3.14,0.47,10.7,0,6
3727,7.3,0.26,0.24,1.7,0.05,10.0,112.0,0.9928600000000001,3.11,0.43,9.9,0,7
682,7.0,0.45,0.34,19.8,0.04,12.0,67.0,0.9976,3.07,0.38,11.0,1,0
276,6.1,0.33,0.32,7.8,52.0,52.0,183.0,0.9965700000000001,3.39,0.65,9.5,0,6
180,6.7,0.44,0.22,4.3,32.0,19.0,99.0,0.99015,3.26,0.53,12.8,1,0
425,6.8,0.11,0.27,8.6,44.0,45.0,104.0,0.99454,3.2,0.37,9.9,1,7
3530,6.3,0.29,0.23,14.2,37.0,24.0,99.0,0.9952799999999999,3.08,0.38,10.6,1,0
4392,7.2,0.17,0.34,6.4,42.0,16.0,111.0,0.9927799999999999,2.99,0.4,10.8,1,7
3164,8.2,0.28,0.42,1.8,31.0,30.0,93.0,0.9917,3.09,0.39,11.4,0,0
1676,6.1,0.22,0.25,12.1,35.0,54.0,135.0,0.9948100000000001,3.21,0.4,10.7,0,7
4607,5.6,175.0,0.29,0.8,43.0,20.0,67.0,0.9911200000000001,3.28,0.48,9.9,1,4
715,5.7,0.27,0.32,1.2,46.0,20.0,155.0,0.9934,3.8,0.41,10.2,1,6
4489,6.2,0.35,0.03,1.2,64.0,29.0,120.0,0.9934,3.22,0.54,9.1,0,7
3908,6.8,0.18,0.35,5.4,54.0,53.0,143.0,0.99287,3.1,0.54,11.0,1,6
394,7.2,0.27,0.31,1.2,31.0,27.0,80.0,0.98892,3.03,0.33,12.7,1,0
4319,6.1,0.38,0.2,6.6,33.0,25.0,137.0,0.9938,3.3,0.69,10.4,1,7
2116,6.4,0.15,0.29,1.8,44.0,21.0,115.0,0.99166,3.1,0.38,10.2,0,7
950,6.7,0.24,0.26,5.4,0.03,15.0,94.0,0.99045,3.15,0.38,12.7,1,0
3273,6.5,0.5,0.22,4.1,36.0,35.0,131.0,0.9902,3.26,0.55,13.0,1,7
1192,6.7,0.31,0.31,4.9,31.0,20.0,151.0,0.9926,3.36,0.82,12.0,1,6
4251,5.4,185.0,0.19,7.1,48.0,36.0,110.0,0.9943799999999999,3.26,0.41,9.5,1,4
4545,7.3,0.17,0.24,8.1,121.0,32.0,162.0,0.99508,3.17,0.38,10.4,1,9
3796,8.0,0.55,0.17,8.2,0.04,13.0,60.0,0.9956,3.09,0.3,9.5,0,0
3231,6.1,0.27,0.43,7.5,49.0,65.0,243.0,0.9957,3.12,0.47,9.0,0,5
1112,6.1,0.21,0.38,1.5,39.0,37.0,122.0,0.98972,3.2,0.43,12.0,1,7
577,7.4,0.33,0.26,2.6,0.04,29.0,115.0,0.9913,3.07,0.52,11.8,1,7
4277,7.5,0.18,0.31,11.7,51.0,24.0,94.0,997.0,3.19,0.44,9.5,1,1
3648,7.0,0.3,0.49,4.7,36.0,17.0,105.0,0.9916,3.26,0.68,12.4,1,0
561,7.0,0.16,0.32,8.3,45.0,38.0,126.0,0.9958,3.21,0.34,9.2,0,7
3517,7.3,0.33,0.4,6.85,38.0,32.0,138.0,992.0,3.03,0.3,11.9,1,1
4001,8.1,0.26,0.33,11.1,52.0,52.5,158.0,0.9976,3.03,0.49,10.2,1,6
2616,6.7,0.24,0.3,3.85,42.0,105.0,179.0,0.9918899999999999,3.04,0.59,11.3,1,5
3120,7.6,0.16,0.44,1.4,43.0,25.0,109.0,0.9932,3.11,0.75,10.3,1,7
2259,7.6,0.27,0.52,3.2,43.0,28.0,152.0,0.99129,3.02,0.53,11.4,1,6
4453,8.6,0.16,0.38,3.4,0.04,41.0,143.0,0.9932,2.95,0.39,10.2,1,7
1482,7.2,0.27,0.27,2.4,48.0,30.0,149.0,0.9936,3.1,0.51,9.2,1,6
1661,6.8,0.19,0.34,1.9,0.04,41.0,108.0,0.99,3.25,0.45,12.9,1,7
1966,7.0,0.31,0.52,1.7,29.0,5.0,61.0,0.9918,3.07,0.43,10.4,0,0
1097,5.0,0.61,0.12,1.3,9.0,65.0,100.0,0.9874,3.26,0.37,13.5,0,7
